matchId,season,matchday,matchDateTime,homeTeamId,homeTeamName,awayTeamId,awayTeamName,homeGoals,awayGoals,result
40432,2016/2017,35,2017-04-29 14:00:00,172,FSV Frankfurt,196,1. FSV Mainz 05 II,1,2,A
40434,2016/2017,35,2017-04-29 14:00:00,191,Sportfreunde Lotte,36,VfL Osnabrück,0,0,D
40433,2016/2017,35,2017-04-29 14:00:00,183,VfR Aalen,107,MSV Duisburg,2,1,H
40431,2016/2017,35,2017-04-29 14:00:00,208,Hallescher FC,78,1. FC Magdeburg,1,1,D
40429,2016/2017,35,2017-04-29 14:00:00,102,Hansa Rostock,174,SV Wehen Wiesbaden,1,3,A
40428,2016/2017,35,2017-04-29 14:00:00,181,Jahn Regensburg,104,Holstein Kiel,0,3,A
40427,2016/2017,35,2017-04-29 14:00:00,202,Chemnitzer FC,176,FC Rot-Weiß Erfurt,1,1,D
40430,2016/2017,35,2017-04-29 14:00:00,529,SG Sonnenhof Großaspach,135,Werder Bremen II,0,0,D
40426,2016/2017,35,2017-04-30 14:00:00,188,Preußen Münster,1979,FSV Zwickau,5,1,H
40421,2016/2017,36,2017-05-05 19:00:00,135,Werder Bremen II,208,Hallescher FC,1,1,D
40424,2016/2017,36,2017-05-05 19:00:00,176,FC Rot-Weiß Erfurt,181,Jahn Regensburg,1,4,A
40418,2016/2017,36,2017-05-06 14:00:00,107,MSV Duisburg,191,Sportfreunde Lotte,1,1,D
40416,2016/2017,36,2017-05-06 14:00:00,31,SC Paderborn 07,1979,FSV Zwickau,1,1,D
40417,2016/2017,36,2017-05-06 14:00:00,36,VfL Osnabrück,1718,Fortuna Köln,1,2,A
40419,2016/2017,36,2017-05-06 14:00:00,196,1. FSV Mainz 05 II,183,VfR Aalen,2,0,H
40420,2016/2017,36,2017-05-06 14:00:00,78,1. FC Magdeburg,172,FSV Frankfurt,1,1,D
40422,2016/2017,36,2017-05-06 14:00:00,174,SV Wehen Wiesbaden,529,SG Sonnenhof Großaspach,0,0,D
40423,2016/2017,36,2017-05-06 14:00:00,104,Holstein Kiel,102,Hansa Rostock,2,1,H
40415,2016/2017,36,2017-05-07 14:00:00,202,Chemnitzer FC,188,Preußen Münster,0,3,A
40412,2016/2017,37,2017-05-13 13:30:00,191,Sportfreunde Lotte,196,1. FSV Mainz 05 II,3,3,D
40411,2016/2017,37,2017-05-13 13:30:00,183,VfR Aalen,78,1. FC Magdeburg,2,2,D
40414,2016/2017,37,2017-05-13 13:30:00,1979,FSV Zwickau,36,VfL Osnabrück,1,0,H
40410,2016/2017,37,2017-05-13 13:30:00,172,FSV Frankfurt,135,Werder Bremen II,0,4,A
40413,2016/2017,37,2017-05-13 13:30:00,1718,Fortuna Köln,107,MSV Duisburg,0,3,A
40408,2016/2017,37,2017-05-13 13:30:00,529,SG Sonnenhof Großaspach,104,Holstein Kiel,0,1,A
40407,2016/2017,37,2017-05-13 13:30:00,102,Hansa Rostock,176,FC Rot-Weiß Erfurt,1,2,A
40406,2016/2017,37,2017-05-13 13:30:00,181,Jahn Regensburg,202,Chemnitzer FC,3,2,H
40409,2016/2017,37,2017-05-13 13:30:00,208,Hallescher FC,174,SV Wehen Wiesbaden,0,3,A
40405,2016/2017,37,2017-05-13 13:30:00,31,SC Paderborn 07,188,Preußen Münster,1,0,H
40404,2016/2017,38,2017-05-20 13:30:00,188,Preußen Münster,181,Jahn Regensburg,0,1,A
40403,2016/2017,38,2017-05-20 13:30:00,202,Chemnitzer FC,102,Hansa Rostock,2,0,H
40402,2016/2017,38,2017-05-20 13:30:00,176,FC Rot-Weiß Erfurt,529,SG Sonnenhof Großaspach,4,1,H
40400,2016/2017,38,2017-05-20 13:30:00,174,SV Wehen Wiesbaden,172,FSV Frankfurt,4,1,H
40401,2016/2017,38,2017-05-20 13:30:00,104,Holstein Kiel,208,Hallescher FC,3,0,H
40398,2016/2017,38,2017-05-20 13:30:00,78,1. FC Magdeburg,191,Sportfreunde Lotte,2,0,H
40397,2016/2017,38,2017-05-20 13:30:00,196,1. FSV Mainz 05 II,1718,Fortuna Köln,4,0,H
40396,2016/2017,38,2017-05-20 13:30:00,107,MSV Duisburg,1979,FSV Zwickau,5,1,H
40395,2016/2017,38,2017-05-20 13:30:00,36,VfL Osnabrück,31,SC Paderborn 07,0,0,D
40399,2016/2017,38,2017-05-20 13:30:00,135,Werder Bremen II,183,VfR Aalen,1,0,H
46061,2017/2018,1,2017-07-21 20:30:00,105,Karlsruher SC,36,VfL Osnabrück,2,2,D
46070,2017/2018,1,2017-07-22 14:00:00,599,SV Meppen,398,FC Kickers Würzburg,2,2,D
46063,2017/2018,1,2017-07-22 14:00:00,176,FC Rot-Weiß Erfurt,188,Preußen Münster,1,1,D
46065,2017/2018,1,2017-07-22 14:00:00,191,Sportfreunde Lotte,102,Hansa Rostock,0,2,A
46067,2017/2018,1,2017-07-22 14:00:00,208,Hallescher FC,31,SC Paderborn 07,4,4,D
46068,2017/2018,1,2017-07-22 14:00:00,1718,Fortuna Köln,183,VfR Aalen,1,0,H
46069,2017/2018,1,2017-07-22 14:00:00,174,SV Wehen Wiesbaden,69,FC Carl Zeiss Jena,1,0,H
46062,2017/2018,1,2017-07-22 14:00:27,135,Werder Bremen II,116,SpVgg Unterhaching,3,0,H
46066,2017/2018,1,2017-07-23 14:00:00,202,Chemnitzer FC,1979,FSV Zwickau,1,0,H
46064,2017/2018,1,2017-07-23 14:00:00,529,SG Sonnenhof Großaspach,78,1. FC Magdeburg,4,1,H
46071,2017/2018,2,2017-07-28 19:00:00,36,VfL Osnabrück,174,SV Wehen Wiesbaden,0,4,A
46085,2017/2018,2,2017-07-28 19:00:00,116,SpVgg Unterhaching,105,Karlsruher SC,3,2,H
46072,2017/2018,2,2017-07-29 14:00:00,69,FC Carl Zeiss Jena,1718,Fortuna Köln,0,2,A
46073,2017/2018,2,2017-07-29 14:00:00,183,VfR Aalen,208,Hallescher FC,2,1,H
46074,2017/2018,2,2017-07-29 14:00:00,31,SC Paderborn 07,202,Chemnitzer FC,3,2,H
46075,2017/2018,2,2017-07-29 14:00:00,1979,FSV Zwickau,191,Sportfreunde Lotte,1,1,D
46077,2017/2018,2,2017-07-29 14:00:00,102,Hansa Rostock,529,SG Sonnenhof Großaspach,0,0,D
46079,2017/2018,2,2017-07-29 14:00:00,78,1. FC Magdeburg,176,FC Rot-Weiß Erfurt,3,0,H
46081,2017/2018,2,2017-07-29 14:00:00,188,Preußen Münster,599,SV Meppen,3,0,H
46082,2017/2018,2,2017-07-30 14:00:00,398,FC Kickers Würzburg,135,Werder Bremen II,1,1,D
46108,2017/2018,3,2017-08-01 19:00:00,174,SV Wehen Wiesbaden,116,SpVgg Unterhaching,1,0,H
46105,2017/2018,3,2017-08-01 19:00:00,208,Hallescher FC,69,FC Carl Zeiss Jena,0,2,A
46100,2017/2018,3,2017-08-01 19:00:00,529,SG Sonnenhof Großaspach,1979,FSV Zwickau,2,0,H
46098,2017/2018,3,2017-08-01 19:00:00,176,FC Rot-Weiß Erfurt,102,Hansa Rostock,0,1,A
46102,2017/2018,3,2017-08-01 19:00:00,191,Sportfreunde Lotte,31,SC Paderborn 07,1,2,A
46110,2017/2018,3,2017-08-02 19:00:00,599,SV Meppen,78,1. FC Magdeburg,1,2,A
46096,2017/2018,3,2017-08-02 19:00:00,135,Werder Bremen II,105,Karlsruher SC,2,0,H
46103,2017/2018,3,2017-08-02 19:00:00,202,Chemnitzer FC,183,VfR Aalen,2,4,A
46106,2017/2018,3,2017-08-02 19:00:00,1718,Fortuna Köln,36,VfL Osnabrück,3,0,H
46109,2017/2018,3,2017-08-02 19:00:00,398,FC Kickers Würzburg,188,Preußen Münster,0,1,A
46125,2017/2018,4,2017-08-04 19:00:00,1979,FSV Zwickau,176,FC Rot-Weiß Erfurt,1,1,D
46128,2017/2018,4,2017-08-05 14:00:00,188,Preußen Münster,135,Werder Bremen II,0,1,A
46130,2017/2018,4,2017-08-05 14:00:00,116,SpVgg Unterhaching,1718,Fortuna Köln,2,2,D
46126,2017/2018,4,2017-08-05 14:00:00,102,Hansa Rostock,599,SV Meppen,1,2,A
46129,2017/2018,4,2017-08-05 14:00:00,105,Karlsruher SC,174,SV Wehen Wiesbaden,2,1,H
46121,2017/2018,4,2017-08-05 14:00:00,183,VfR Aalen,191,Sportfreunde Lotte,3,0,H
46119,2017/2018,4,2017-08-05 14:00:00,69,FC Carl Zeiss Jena,202,Chemnitzer FC,1,1,D
46124,2017/2018,4,2017-08-05 14:00:00,31,SC Paderborn 07,529,SG Sonnenhof Großaspach,5,0,H
46117,2017/2018,4,2017-08-06 14:00:00,36,VfL Osnabrück,208,Hallescher FC,3,3,D
46127,2017/2018,4,2017-08-06 14:00:00,78,1. FC Magdeburg,398,FC Kickers Würzburg,2,1,H
46297,2017/2018,5,2017-08-18 19:00:00,1718,Fortuna Köln,105,Karlsruher SC,4,0,H
46300,2017/2018,5,2017-08-18 19:00:00,599,SV Meppen,1979,FSV Zwickau,4,0,H
46296,2017/2018,5,2017-08-19 14:00:00,208,Hallescher FC,116,SpVgg Unterhaching,1,2,A
46295,2017/2018,5,2017-08-19 14:00:00,202,Chemnitzer FC,36,VfL Osnabrück,0,0,D
46298,2017/2018,5,2017-08-19 14:00:00,188,Preußen Münster,78,1. FC Magdeburg,0,1,A
46292,2017/2018,5,2017-08-19 14:00:00,176,FC Rot-Weiß Erfurt,31,SC Paderborn 07,0,1,A
46291,2017/2018,5,2017-08-19 14:00:00,135,Werder Bremen II,174,SV Wehen Wiesbaden,0,0,D
46293,2017/2018,5,2017-08-19 14:00:00,529,SG Sonnenhof Großaspach,183,VfR Aalen,0,0,D
46294,2017/2018,5,2017-08-20 14:00:00,191,Sportfreunde Lotte,69,FC Carl Zeiss Jena,4,0,H
46299,2017/2018,5,2017-08-20 14:00:00,398,FC Kickers Würzburg,102,Hansa Rostock,0,3,A
46304,2017/2018,6,2017-08-25 19:00:00,31,SC Paderborn 07,599,SV Meppen,1,0,H
46309,2017/2018,6,2017-08-26 14:00:00,105,Karlsruher SC,208,Hallescher FC,1,1,D
46301,2017/2018,6,2017-08-26 14:00:00,36,VfL Osnabrück,191,Sportfreunde Lotte,1,0,H
46302,2017/2018,6,2017-08-26 14:00:00,69,FC Carl Zeiss Jena,529,SG Sonnenhof Großaspach,0,0,D
46303,2017/2018,6,2017-08-26 14:00:00,183,VfR Aalen,176,FC Rot-Weiß Erfurt,1,1,D
46307,2017/2018,6,2017-08-26 14:00:00,78,1. FC Magdeburg,135,Werder Bremen II,4,1,H
46308,2017/2018,6,2017-08-26 14:00:00,174,SV Wehen Wiesbaden,1718,Fortuna Köln,1,1,D
46310,2017/2018,6,2017-08-26 14:00:00,116,SpVgg Unterhaching,202,Chemnitzer FC,4,2,H
46306,2017/2018,6,2017-08-27 14:00:00,102,Hansa Rostock,188,Preußen Münster,1,1,D
46305,2017/2018,6,2017-08-27 14:00:00,1979,FSV Zwickau,398,FC Kickers Würzburg,0,1,A
46311,2017/2018,7,2017-09-08 19:00:00,135,Werder Bremen II,1718,Fortuna Köln,1,2,A
46318,2017/2018,7,2017-09-08 19:00:00,188,Preußen Münster,1979,FSV Zwickau,0,2,A
46312,2017/2018,7,2017-09-09 14:00:00,176,FC Rot-Weiß Erfurt,69,FC Carl Zeiss Jena,1,0,H
46313,2017/2018,7,2017-09-09 14:00:00,529,SG Sonnenhof Großaspach,36,VfL Osnabrück,0,1,A
46314,2017/2018,7,2017-09-09 14:00:00,191,Sportfreunde Lotte,116,SpVgg Unterhaching,2,1,H
46315,2017/2018,7,2017-09-09 14:00:00,202,Chemnitzer FC,105,Karlsruher SC,0,0,D
46316,2017/2018,7,2017-09-09 14:00:00,208,Hallescher FC,174,SV Wehen Wiesbaden,2,1,H
46317,2017/2018,7,2017-09-09 14:00:00,78,1. FC Magdeburg,102,Hansa Rostock,2,0,H
46319,2017/2018,7,2017-09-09 14:00:00,398,FC Kickers Würzburg,31,SC Paderborn 07,2,3,A
46320,2017/2018,7,2017-09-10 14:00:00,599,SV Meppen,183,VfR Aalen,1,1,D
46328,2017/2018,8,2017-09-15 19:00:00,174,SV Wehen Wiesbaden,202,Chemnitzer FC,2,1,H
46321,2017/2018,8,2017-09-15 19:00:00,36,VfL Osnabrück,176,FC Rot-Weiß Erfurt,0,1,A
46325,2017/2018,8,2017-09-15 19:00:00,1979,FSV Zwickau,78,1. FC Magdeburg,3,1,H
46322,2017/2018,8,2017-09-16 14:00:00,69,FC Carl Zeiss Jena,599,SV Meppen,2,2,D
46323,2017/2018,8,2017-09-16 14:00:00,183,VfR Aalen,398,FC Kickers Würzburg,2,3,A
46324,2017/2018,8,2017-09-16 14:00:00,31,SC Paderborn 07,188,Preußen Münster,2,1,H
46326,2017/2018,8,2017-09-16 14:00:00,102,Hansa Rostock,135,Werder Bremen II,0,0,D
46327,2017/2018,8,2017-09-16 14:00:00,1718,Fortuna Köln,208,Hallescher FC,1,1,D
46329,2017/2018,8,2017-09-16 14:00:00,105,Karlsruher SC,191,Sportfreunde Lotte,1,0,H
46330,2017/2018,8,2017-09-16 14:00:00,116,SpVgg Unterhaching,529,SG Sonnenhof Großaspach,1,4,A
46336,2017/2018,9,2017-09-19 19:00:00,102,Hansa Rostock,1979,FSV Zwickau,1,1,D
46337,2017/2018,9,2017-09-19 19:00:00,78,1. FC Magdeburg,31,SC Paderborn 07,1,0,H
46333,2017/2018,9,2017-09-19 19:00:00,529,SG Sonnenhof Großaspach,105,Karlsruher SC,1,0,H
46331,2017/2018,9,2017-09-19 19:00:00,135,Werder Bremen II,208,Hallescher FC,1,2,A
46334,2017/2018,9,2017-09-19 19:00:00,191,Sportfreunde Lotte,174,SV Wehen Wiesbaden,0,1,A
46340,2017/2018,9,2017-09-20 18:30:00,599,SV Meppen,36,VfL Osnabrück,1,0,H
46332,2017/2018,9,2017-09-20 19:00:00,176,FC Rot-Weiß Erfurt,116,SpVgg Unterhaching,0,2,A
46335,2017/2018,9,2017-09-20 19:00:00,202,Chemnitzer FC,1718,Fortuna Köln,1,2,A
46338,2017/2018,9,2017-09-20 19:00:00,188,Preußen Münster,183,VfR Aalen,1,1,D
46339,2017/2018,9,2017-09-20 19:00:00,398,FC Kickers Würzburg,69,FC Carl Zeiss Jena,2,2,D
46344,2017/2018,10,2017-09-22 19:00:00,31,SC Paderborn 07,102,Hansa Rostock,2,1,H
46350,2017/2018,10,2017-09-23 14:00:00,116,SpVgg Unterhaching,599,SV Meppen,4,0,H
46348,2017/2018,10,2017-09-23 14:00:00,174,SV Wehen Wiesbaden,529,SG Sonnenhof Großaspach,5,0,H
46347,2017/2018,10,2017-09-23 14:00:00,1718,Fortuna Köln,191,Sportfreunde Lotte,0,3,A
46342,2017/2018,10,2017-09-23 14:00:00,69,FC Carl Zeiss Jena,188,Preußen Münster,2,0,H
46345,2017/2018,10,2017-09-23 14:00:00,1979,FSV Zwickau,135,Werder Bremen II,1,0,H
46341,2017/2018,10,2017-09-23 14:00:00,36,VfL Osnabrück,398,FC Kickers Würzburg,1,1,D
46346,2017/2018,10,2017-09-23 14:00:00,208,Hallescher FC,202,Chemnitzer FC,0,3,A
46343,2017/2018,10,2017-09-24 14:00:00,183,VfR Aalen,78,1. FC Magdeburg,0,1,A
46349,2017/2018,10,2017-09-24 14:00:00,105,Karlsruher SC,176,FC Rot-Weiß Erfurt,2,0,H
46354,2017/2018,11,2017-09-29 19:00:00,191,Sportfreunde Lotte,208,Hallescher FC,2,1,H
46359,2017/2018,11,2017-09-30 14:00:00,398,FC Kickers Würzburg,116,SpVgg Unterhaching,0,2,A
46356,2017/2018,11,2017-09-30 14:00:00,102,Hansa Rostock,183,VfR Aalen,1,0,H
46358,2017/2018,11,2017-09-30 14:00:00,188,Preußen Münster,36,VfL Osnabrück,4,1,H
46352,2017/2018,11,2017-09-30 14:00:00,176,FC Rot-Weiß Erfurt,174,SV Wehen Wiesbaden,1,3,A
46351,2017/2018,11,2017-09-30 14:00:00,135,Werder Bremen II,202,Chemnitzer FC,1,1,D
46353,2017/2018,11,2017-09-30 14:00:00,529,SG Sonnenhof Großaspach,1718,Fortuna Köln,1,3,A
46355,2017/2018,11,2017-10-01 14:00:00,1979,FSV Zwickau,31,SC Paderborn 07,1,3,A
46357,2017/2018,11,2017-10-01 14:00:00,78,1. FC Magdeburg,69,FC Carl Zeiss Jena,2,0,H
46360,2017/2018,11,2017-10-01 14:00:00,599,SV Meppen,105,Karlsruher SC,2,0,H
46361,2017/2018,12,2017-10-13 19:00:00,36,VfL Osnabrück,78,1. FC Magdeburg,0,2,A
46366,2017/2018,12,2017-10-13 19:00:00,208,Hallescher FC,529,SG Sonnenhof Großaspach,3,0,H
46367,2017/2018,12,2017-10-13 19:00:00,1718,Fortuna Köln,176,FC Rot-Weiß Erfurt,2,0,H
46370,2017/2018,12,2017-10-14 14:00:00,116,SpVgg Unterhaching,188,Preußen Münster,1,0,H
46369,2017/2018,12,2017-10-14 14:00:00,105,Karlsruher SC,398,FC Kickers Würzburg,2,0,H
46368,2017/2018,12,2017-10-14 14:00:00,174,SV Wehen Wiesbaden,599,SV Meppen,0,1,A
46365,2017/2018,12,2017-10-14 14:00:00,202,Chemnitzer FC,191,Sportfreunde Lotte,3,1,H
46363,2017/2018,12,2017-10-14 14:00:00,183,VfR Aalen,1979,FSV Zwickau,2,2,D
46362,2017/2018,12,2017-10-14 14:00:00,69,FC Carl Zeiss Jena,102,Hansa Rostock,1,0,H
46364,2017/2018,12,2017-10-14 14:00:00,31,SC Paderborn 07,135,Werder Bremen II,7,1,H
46373,2017/2018,13,2017-10-20 19:00:00,529,SG Sonnenhof Großaspach,202,Chemnitzer FC,3,1,H
46376,2017/2018,13,2017-10-20 19:00:00,102,Hansa Rostock,36,VfL Osnabrück,2,0,H
46379,2017/2018,13,2017-10-21 14:00:00,398,FC Kickers Würzburg,174,SV Wehen Wiesbaden,0,5,A
46371,2017/2018,13,2017-10-21 14:00:00,135,Werder Bremen II,191,Sportfreunde Lotte,1,1,D
46372,2017/2018,13,2017-10-21 14:00:00,176,FC Rot-Weiß Erfurt,208,Hallescher FC,1,1,D
46374,2017/2018,13,2017-10-21 14:00:00,31,SC Paderborn 07,183,VfR Aalen,3,0,H
46377,2017/2018,13,2017-10-21 14:00:00,78,1. FC Magdeburg,116,SpVgg Unterhaching,0,3,A
46378,2017/2018,13,2017-10-21 14:00:00,188,Preußen Münster,105,Karlsruher SC,1,1,D
46380,2017/2018,13,2017-10-21 14:00:00,599,SV Meppen,1718,Fortuna Köln,1,0,H
46375,2017/2018,13,2017-10-22 14:00:00,1979,FSV Zwickau,69,FC Carl Zeiss Jena,2,1,H
46385,2017/2018,14,2017-10-27 19:00:00,202,Chemnitzer FC,176,FC Rot-Weiß Erfurt,1,0,H
46390,2017/2018,14,2017-10-27 19:00:00,116,SpVgg Unterhaching,102,Hansa Rostock,0,3,A
46381,2017/2018,14,2017-10-28 14:00:00,36,VfL Osnabrück,1979,FSV Zwickau,4,0,H
46382,2017/2018,14,2017-10-28 14:00:00,69,FC Carl Zeiss Jena,31,SC Paderborn 07,3,1,H
46383,2017/2018,14,2017-10-28 14:00:00,183,VfR Aalen,135,Werder Bremen II,1,0,H
46384,2017/2018,14,2017-10-28 14:00:00,191,Sportfreunde Lotte,529,SG Sonnenhof Großaspach,0,2,A
46386,2017/2018,14,2017-10-28 14:00:00,208,Hallescher FC,599,SV Meppen,2,0,H
46387,2017/2018,14,2017-10-28 14:00:00,1718,Fortuna Köln,398,FC Kickers Würzburg,2,1,H
46388,2017/2018,14,2017-10-29 14:00:00,174,SV Wehen Wiesbaden,188,Preußen Münster,6,2,H
46389,2017/2018,14,2017-10-29 14:00:00,105,Karlsruher SC,78,1. FC Magdeburg,1,0,H
46398,2017/2018,15,2017-11-03 19:00:00,188,Preußen Münster,1718,Fortuna Köln,1,1,D
46391,2017/2018,15,2017-11-03 19:00:00,135,Werder Bremen II,529,SG Sonnenhof Großaspach,0,5,A
46393,2017/2018,15,2017-11-04 14:00:00,183,VfR Aalen,69,FC Carl Zeiss Jena,3,1,H
46394,2017/2018,15,2017-11-04 14:00:00,31,SC Paderborn 07,36,VfL Osnabrück,3,0,H
46395,2017/2018,15,2017-11-04 14:00:00,1979,FSV Zwickau,116,SpVgg Unterhaching,1,3,A
46397,2017/2018,15,2017-11-04 14:00:00,78,1. FC Magdeburg,174,SV Wehen Wiesbaden,0,0,D
46399,2017/2018,15,2017-11-04 14:00:00,398,FC Kickers Würzburg,208,Hallescher FC,1,0,H
46400,2017/2018,15,2017-11-04 14:00:00,599,SV Meppen,202,Chemnitzer FC,3,2,H
46392,2017/2018,15,2017-11-05 14:00:00,176,FC Rot-Weiß Erfurt,191,Sportfreunde Lotte,2,3,A
46396,2017/2018,15,2017-11-05 14:00:00,102,Hansa Rostock,105,Karlsruher SC,0,3,A
46408,2017/2018,16,2017-11-17 19:00:00,174,SV Wehen Wiesbaden,102,Hansa Rostock,0,1,A
46406,2017/2018,16,2017-11-17 19:00:00,208,Hallescher FC,188,Preußen Münster,3,0,H
46401,2017/2018,16,2017-11-17 19:00:00,36,VfL Osnabrück,183,VfR Aalen,4,1,H
46402,2017/2018,16,2017-11-18 14:00:00,69,FC Carl Zeiss Jena,135,Werder Bremen II,2,1,H
46403,2017/2018,16,2017-11-18 14:00:00,529,SG Sonnenhof Großaspach,176,FC Rot-Weiß Erfurt,1,0,H
46404,2017/2018,16,2017-11-18 14:00:00,191,Sportfreunde Lotte,599,SV Meppen,2,2,D
46405,2017/2018,16,2017-11-18 14:00:00,202,Chemnitzer FC,398,FC Kickers Würzburg,0,3,A
46407,2017/2018,16,2017-11-18 14:00:00,1718,Fortuna Köln,78,1. FC Magdeburg,1,2,A
46409,2017/2018,16,2017-11-18 14:00:00,105,Karlsruher SC,1979,FSV Zwickau,1,0,H
46410,2017/2018,16,2017-11-18 14:00:00,116,SpVgg Unterhaching,31,SC Paderborn 07,0,3,A
46418,2017/2018,17,2017-11-24 19:00:00,188,Preußen Münster,202,Chemnitzer FC,1,0,H
46420,2017/2018,17,2017-11-24 19:00:00,599,SV Meppen,529,SG Sonnenhof Großaspach,1,1,D
46414,2017/2018,17,2017-11-24 19:00:00,31,SC Paderborn 07,105,Karlsruher SC,0,2,A
46411,2017/2018,17,2017-11-25 14:00:00,135,Werder Bremen II,176,FC Rot-Weiß Erfurt,0,0,D
46412,2017/2018,17,2017-11-25 14:00:00,69,FC Carl Zeiss Jena,36,VfL Osnabrück,0,0,D
46413,2017/2018,17,2017-11-25 14:00:00,183,VfR Aalen,116,SpVgg Unterhaching,3,1,H
46415,2017/2018,17,2017-11-25 14:00:00,1979,FSV Zwickau,174,SV Wehen Wiesbaden,0,2,A
46416,2017/2018,17,2017-11-25 14:00:00,102,Hansa Rostock,1718,Fortuna Köln,5,3,H
46417,2017/2018,17,2017-11-25 14:00:00,78,1. FC Magdeburg,208,Hallescher FC,2,1,H
46419,2017/2018,17,2017-11-25 14:00:00,398,FC Kickers Würzburg,191,Sportfreunde Lotte,2,1,H
46426,2017/2018,18,2017-12-01 19:00:00,208,Hallescher FC,102,Hansa Rostock,0,2,A
46428,2017/2018,18,2017-12-02 14:00:00,174,SV Wehen Wiesbaden,31,SC Paderborn 07,4,1,H
46427,2017/2018,18,2017-12-02 14:00:00,1718,Fortuna Köln,1979,FSV Zwickau,1,1,D
46429,2017/2018,18,2017-12-02 14:00:00,105,Karlsruher SC,183,VfR Aalen,0,0,D
46424,2017/2018,18,2017-12-02 14:00:00,191,Sportfreunde Lotte,188,Preußen Münster,0,0,D
46422,2017/2018,18,2017-12-02 14:00:00,176,FC Rot-Weiß Erfurt,599,SV Meppen,0,0,D
46425,2017/2018,18,2017-12-02 14:00:00,202,Chemnitzer FC,78,1. FC Magdeburg,2,3,A
46421,2017/2018,18,2017-12-03 14:00:00,135,Werder Bremen II,36,VfL Osnabrück,2,2,D
46423,2017/2018,18,2017-12-03 14:00:00,529,SG Sonnenhof Großaspach,398,FC Kickers Würzburg,1,3,A
46430,2017/2018,18,2017-12-03 14:00:00,116,SpVgg Unterhaching,69,FC Carl Zeiss Jena,3,2,H
46439,2017/2018,19,2017-12-08 18:30:00,398,FC Kickers Würzburg,176,FC Rot-Weiß Erfurt,4,1,H
46437,2017/2018,19,2017-12-08 19:00:00,78,1. FC Magdeburg,191,Sportfreunde Lotte,2,0,H
46432,2017/2018,19,2017-12-09 13:00:00,69,FC Carl Zeiss Jena,105,Karlsruher SC,0,0,D
46438,2017/2018,19,2017-12-09 14:00:00,188,Preußen Münster,529,SG Sonnenhof Großaspach,1,4,A
46434,2017/2018,19,2017-12-09 14:00:00,31,SC Paderborn 07,1718,Fortuna Köln,3,1,H
46440,2017/2018,19,2017-12-09 14:00:00,599,SV Meppen,135,Werder Bremen II,2,2,D
46431,2017/2018,19,2017-12-09 14:00:00,36,VfL Osnabrück,116,SpVgg Unterhaching,2,0,H
46433,2017/2018,19,2017-12-09 14:00:00,183,VfR Aalen,174,SV Wehen Wiesbaden,1,0,H
46435,2017/2018,19,2017-12-10 14:00:00,1979,FSV Zwickau,208,Hallescher FC,1,1,D
46436,2017/2018,19,2017-12-10 14:00:00,102,Hansa Rostock,202,Chemnitzer FC,3,1,H
46286,2017/2018,20,2017-12-15 19:00:00,31,SC Paderborn 07,208,Hallescher FC,0,0,D
46287,2017/2018,20,2017-12-15 19:00:00,183,VfR Aalen,1718,Fortuna Köln,1,1,D
46288,2017/2018,20,2017-12-16 13:00:00,69,FC Carl Zeiss Jena,174,SV Wehen Wiesbaden,4,3,H
46281,2017/2018,20,2017-12-16 14:00:00,116,SpVgg Unterhaching,135,Werder Bremen II,1,0,H
46283,2017/2018,20,2017-12-16 14:00:00,78,1. FC Magdeburg,529,SG Sonnenhof Großaspach,3,0,H
46284,2017/2018,20,2017-12-16 14:00:00,102,Hansa Rostock,191,Sportfreunde Lotte,0,3,A
46285,2017/2018,20,2017-12-16 14:00:00,1979,FSV Zwickau,202,Chemnitzer FC,3,2,H
46290,2017/2018,20,2017-12-16 14:00:00,398,FC Kickers Würzburg,599,SV Meppen,2,0,H
46275,2017/2018,21,2018-01-20 14:00:00,191,Sportfreunde Lotte,1979,FSV Zwickau,1,0,H
46280,2017/2018,21,2018-01-20 14:00:00,105,Karlsruher SC,116,SpVgg Unterhaching,3,1,H
46274,2017/2018,21,2018-01-20 14:00:00,202,Chemnitzer FC,31,SC Paderborn 07,0,2,A
46271,2017/2018,21,2018-01-20 14:00:00,174,SV Wehen Wiesbaden,36,VfL Osnabrück,5,1,H
46272,2017/2018,21,2018-01-20 14:00:00,1718,Fortuna Köln,69,FC Carl Zeiss Jena,1,0,H
46273,2017/2018,21,2018-01-20 14:00:00,208,Hallescher FC,183,VfR Aalen,3,2,H
46278,2017/2018,21,2018-01-21 14:00:00,599,SV Meppen,188,Preußen Münster,2,0,H
46279,2017/2018,21,2018-01-21 14:00:00,135,Werder Bremen II,398,FC Kickers Würzburg,0,1,A
46277,2017/2018,21,2018-01-22 20:30:00,176,FC Rot-Weiß Erfurt,78,1. FC Magdeburg,3,1,H
46263,2017/2018,22,2018-01-26 19:00:00,1979,FSV Zwickau,529,SG Sonnenhof Großaspach,2,0,H
46269,2017/2018,22,2018-01-26 19:00:00,188,Preußen Münster,398,FC Kickers Würzburg,1,0,H
46270,2017/2018,22,2018-01-27 14:00:00,78,1. FC Magdeburg,599,SV Meppen,0,0,D
46268,2017/2018,22,2018-01-27 14:00:00,116,SpVgg Unterhaching,174,SV Wehen Wiesbaden,0,1,A
46267,2017/2018,22,2018-01-27 14:00:00,36,VfL Osnabrück,1718,Fortuna Köln,2,2,D
